zip,type,year_built,listPrice,lastSoldPrice,list_to_sold_ratio,sqft,price_per_sqft,stories,beds,baths,baths_full,baths_full_calc,garage,sanitized_text
85209,single_family,1996.0,417932.0,418067.0,1.0003,1630.0,256.48,1.0,3.0,2.0,2.0,2.0,2.0,"Gorgeous 3 Bedroom, 2 full bath gem on a premium corner lot. The many upgrades in this home include quality plantation shutters on all windows. A/C HVAC replaced in 2022."
85614,single_family,2002.0,472080.0,449915.0,0.953,1830.0,245.86,1.0,2.0,2.0,2.0,2.0,2.0,"Immaculate, One-Owner Home on a Golf Course Lot with Sunset Views & Stylish Upgrades."
85203,single_family,1985.0,540070.0,529912.0,0.9812,1810.0,292.77,1.0,3.0,2.0,2.0,2.0,2.0,"North Mesa's Manchester Park features solar, a private swimming pool, and a spacious, functional layout. Solar owned outright. The backyard faces North."
85395,single_family,2013.0,819918.0,804945.0,0.9817,3960.0,203.27,1.0,6.0,4.0,4.0,4.0,3.0,"This beauty has an open floor plan, formal dining room, great room and an upgraded kitchen with double ovens, a pot filler, & ample granite counter space. Private generational suite, complete w/ stackable washer/dryer hookups, private bathroom & builder upgrades pre-plumbed for a kitchenette."
85715,single_family,1956.0,759991.0,750073.0,0.9869,2660.0,281.98,1.0,4.0,3.0,3.0,3.0,,"The kitchen shines with sleek cabinetry, granite countertops, stainless steel appliances, updated fixtures, and statement lighting. A private guest quarters offers flexible space for visitors, multigenerational living, or a secluded home office."
85268,single_family,1990.0,845068.0,834900.0,0.988,2370.0,352.28,1.0,3.0,3.0,3.0,3.0,3.0,Elegant custom-built home showcases breathtaking views of Red Rock Mountain and Superstitions through expansive living room windows.
85653,single_family,2023.0,324975.0,324994.0,1.0001,1330.0,244.36,1.0,3.0,2.0,2.0,2.0,2.0,"Gladden Farms has 3 beds, 2 baths, and a 2-car garage. This energy efficient home has spray foam insulation and tankless on-demand water heater."
85624,single_family,2010.0,,430090.0,,1500.0,286.73,1.0,,0.0,,,,
85255,single_family,1992.0,3399913.0,3149913.0,0.9265,6400.0,492.17,1.0,5.0,6.0,5.0,5.0,4.0,"Set behind a private gate on 1.5 acres at the end of a quiet cul de sac in Pinnacle Peak Vistas, this home delivers serenity, privacy, thoughtful design, and seamless indoor-outdoor living. 6 bedrooms + office, 5."
85718,single_family,1984.0,1150074.0,1062050.0,0.9235,2960.0,358.8,1.0,4.0,3.0,2.0,2.0,2.0,"Exquisitely remodeled foothills home in highly desired Shadow Hills neighborhood. All new luxury flooring throughout home, brand new custom kitchen with upgrades top to bottom. Mature landscape, fruit trees, paver driveway w/ front & back patios."
85739,single_family,2021.0,1548927.0,1490099.0,0.962,3610.0,412.77,1.0,3.0,4.0,3.0,3.0,3.0,"SaddleBrooke Preserve luxury home backing to golf and mountain views. Primary suite offers soaking tub, split vanities, his-and-her closets, and stunning mountain views. Back patio offers endless views, fireplace, heated pool & spa, cornhole or bocce."
85142,single_family,2006.0,674923.0,685087.0,1.0151,3090.0,221.71,2.0,4.0,3.0,2.0,2.0,3.0,"The heart of the home shines with a modern kitchen displaying sleek quartz countertops, plenty of storage in the walk-in pantry, and an open flow into a spacious family room."
85390,single_family,2000.0,774940.0,760095.0,0.9808,2010.0,378.16,1.0,3.0,2.0,2.0,2.0,3.0,"Set on a private 2-acre cul-de-sac lot that abuts State Land for outstanding horseback riding, this custom 3BD/2BA home offers the perfect blend of comfort and Arizona lifestyle."
85715,single_family,2000.0,425080.0,420096.0,0.9883,1880.0,223.46,1.0,3.0,2.0,2.0,2.0,2.0,"The 3 bedroom 2 bath home has a custom kitchen with granite counters, tile backsplash, and stainless steel appliances with a view of the Catalinas."
86404,single_family,2000.0,799812.0,799962.0,1.0002,2290.0,349.33,1.0,3.0,2.0,1.0,2.0,3.0,"The 3-bedroom, 2-bath pool home on the lakeside of the highway with a lake view from the front patio."
85234,single_family,1991.0,399833.0,399950.0,1.0003,1540.0,259.71,2.0,3.0,3.0,2.0,2.0,2.0,"2.5-bath home in Wind drift community of Gilbert has vaulted ceilings, a cozy fireplace, and a functional layout for everyday living. The kitchen offers ample cabinetry, an island, and opens to the breakfast and family rooms-perfect for gatherings."
86429,single_family,2022.0,654844.0,620817.0,0.948,1940.0,320.01,1.0,3.0,3.0,1.0,2.0,4.0,"Model Home in Prestigious Laughlin Ranch features a private front courtyard, wraparound covered patios, and beautiful stone accents. The 3-bedroom plus den, 2.5-bath residence showcases an open-concept layout designed for both style and comfort."
85750,single_family,1983.0,829069.0,829073.0,1.0,2740.0,302.58,1.0,3.0,2.0,2.0,2.0,2.0,"The Sonoran Desert home is an immersive experience of the textures, materials, and aesthetic warmth of our Sonoran desert. Sprawling patios, an enchanting yard enclosed with masonry and custom metal fence, and turf lawn make the exterior a year round retreat."
85375,single_family,1987.0,319940.0,290051.0,0.9066,1820.0,159.37,1.0,2.0,2.0,2.0,2.0,2.0,"Sun City West, Sun City, features a manicured landscape, an inviting courtyard & a 2-car garage. The interior showcases a bright layout with vaulted ceilings for a feeling of openness. The backyard includes a cozy covered patio with a knee-wall, perfect for entertaining and relaxation."
85284,single_family,1988.0,499831.0,494937.0,0.9902,1320.0,374.95,1.0,3.0,2.0,2.0,2.0,2.0,"Warner Ranch in Warner Ranch, California, is a sought-after home. The spacious kitchen offers stainless appliances, pass-through breakfast bar, walk-in pantry, in-kitchen dining area, R/O system."
85338,single_family,2025.0,465076.0,435095.0,0.9355,1870.0,232.67,1.0,4.0,3.0,3.0,3.0,2.0,The Ballpark at Avion community offers amazing amenities for just [PRICE REDACTED]/month. Residents also enjoy easy access to more than 50 restaurants and lots of shopping within 3 miles.
85629,single_family,1993.0,649845.0,629932.0,0.9694,3340.0,188.6,2.0,4.0,4.0,4.0,4.0,3.0,"Santa Fe-style custom home features brand new paint, beamed ceilings and high clerestory windows. Two bedrooms and a comfortable sitting area upstairs provide a private retreat."
85387,single_family,2025.0,439902.0,483063.0,1.0981,2610.0,185.08,2.0,4.0,3.0,3.0,3.0,2.0,"The community includes a pool, parks, playgrounds, sport courts, dog park, walking trails. This home includes 9ft ceilings along with stainless steel appliances."
85650,single_family,1994.0,406061.0,406083.0,1.0001,2090.0,194.3,1.0,3.0,2.0,2.0,2.0,2.0,"The Shed #1 has metal roof, electric, windows on a concrete slab. Back yard is awe-inspiring & exposed by large picture window."
85739,single_family,2006.0,649095.0,625417.0,0.9635,2670.0,234.24,1.0,3.0,3.0,3.0,3.0,2.0,"Kitchen features granite countertops, GE Cafe gas range, new sink, faucet, disposer. Private backyard with mountain views, cactus water fountain, and wrought iron/snake fencing."
85254,single_family,1975.0,649913.0,629934.0,0.9693,1870.0,336.86,1.0,3.0,2.0,2.0,2.0,2.0,Raskin Estates with no HOA located in the heart of North Scottsdale's popular [ZIP REDACTED] zip code.
85249,single_family,2021.0,975063.0,974907.0,0.9998,2840.0,343.28,1.0,4.0,3.0,3.0,3.0,3.0,"The private guest wing features two secondary bedrooms, a full bathroom with shower, and a versatile bonus room."
85144,single_family,2018.0,450078.0,430079.0,0.9556,2320.0,185.38,1.0,3.0,3.0,2.0,2.0,3.0,"Seller is offering a 2/1 interest rate buydown with acceptable offer. 3 bedroom, 2.5 bath home with a den perfect for a dedicated home office, gym, or flex space."
86409,single_family,2006.0,319944.0,319941.0,1.0,1800.0,177.74,,3.0,2.0,2.0,2.0,2.0,"Kingman is located near historic U.S. Route 66 and easy highway access. The inviting fireplace adds warmth and charm to the generous living space. The brick front patio adds curb appeal, while the rear patio and additional entry from the driveway provide extra convenience."
85040,single_family,2004.0,399955.0,400066.0,1.0003,1830.0,218.62,1.0,4.0,2.0,2.0,2.0,2.0,"The layout includes a separate formal living room with a bay window and an open floor plan with a kitchen bar. The primary suite offers a double vanity, and the fenced backyard provides great space for outdoor living and entertaining."
85742,single_family,1999.0,309902.0,299907.0,0.9677,1340.0,223.81,1.0,3.0,2.0,2.0,2.0,2.0,"The spacious primary suite features a large walk-in closet with built in storage, double vanity, and a relaxing soaking tub. Enjoy the convenience of being within walking distance to the high school, with shopping and dining just minutes away."
85387,single_family,2026.0,460070.0,449946.0,0.978,1700.0,264.67,1.0,4.0,2.0,2.0,2.0,3.0,"Easton plan 3 CAR GARAGE and Double Gate is a stunning home with a fantastic layout designed to elevate your lifestyle. The kitchen is a focal point of both style and functionality, featuring a corner pantry and a kitchen island overlooking the dining room."
85379,single_family,2006.0,398943.0,398950.0,1.0,1740.0,229.28,1.0,3.0,2.0,2.0,2.0,2.0,"The owner's suite includes laminate wood flooring and an accessible jetted tub. The backyard is designed for low maintenance with pavers, decorative rock, and easy-care landscaping. Marley Park also hosts community parties like Home for the Holidays, 4th of July, Boo Bash and much more."
86303,single_family,1969.0,749936.0,698917.0,0.932,1800.0,388.29,,2.0,3.0,2.0,2.0,4.0,"Haley Construction home combines quality craftsmanship with unique custom finishes. The main level features solid maple flooring, a gas stacked-stone fireplace in the living room."
85283,single_family,1974.0,628940.0,628928.0,1.0,2150.0,292.52,1.0,5.0,3.0,3.0,3.0,2.0,"This home is a True Gem with no HOA and Fully Paid Solar Panels. The Kitchen features Granite Countertops and Stainless Steel Appliances, Opening Seamlessly to the Main Living Areas. Enjoy your Private Backyard Retreat with a Diving Pool, Putting Green, and Plenty of Space for Entertaining."
85224,single_family,1984.0,659970.0,659962.0,1.0,2260.0,292.02,1.0,4.0,3.0,2.0,2.0,2.0,"The easy-care landscape, 2-car garage, and inviting courtyard are just the beginning! Step inside to fall in love with the sizable living areas showcasing tile flooring, vaulted ceilings, live edge wood features throughout."
85338,single_family,2011.0,548064.0,534926.0,0.976,1840.0,290.72,1.0,3.0,2.0,2.0,2.0,2.0,"Estrella in Goodyear, Goodyear is one of Goodyear's most desirable communities. The exterior was freshly painted in 2022, adding to the home's exceptional curb appeal."
85603,single_family,1916.0,328834.0,327959.0,0.9973,1100.0,298.14,1.0,3.0,1.0,1.0,1.0,1.0,"Remodel in the Heart of Warren, Bisbee, Arizona, has been thoughtfully restored from the outside in. The exterior boasts a brand-new roof, fresh stucco finish, dual-pane windows, and striking stone accents."
85383,single_family,2003.0,574976.0,569931.0,0.9912,2960.0,192.54,2.0,3.0,4.0,3.0,3.0,3.0,"Stunning 2-story home offers 3 bedrooms and 3.5 bathrooms, highlighted by a welcoming front porch and inviting foyer. Outdoor living shines with a back porch, back balcony, private inground pool with fencing, a fenced backyard."
85051,single_family,1967.0,408941.0,409061.0,1.0003,1840.0,222.32,1.0,4.0,2.0,2.0,2.0,2.0,"The backyard is ideal for unwinding or hosting gatherings. Near schools, parks, Valley Fair Shopping Center, Northern Plaza, and with easy access to the I-17."
85622,single_family,1994.0,374805.0,374979.0,1.0005,1720.0,218.01,1.0,2.0,3.0,2.0,2.0,2.0,"The 1,722 square foot property features 2 bedrooms, 2 1/2 baths and den configuration. The large living area includes a dining alcove, foyer and large general area for entertaining and relaxing. New flat roof and tile installed in 2024."
85045,single_family,1998.0,468913.0,468916.0,1.0,1170.0,400.78,1.0,3.0,2.0,2.0,2.0,2.0,"Ahwatukee Foothills is one of Phoenix's most sought-after master-planned communities. This beautifully maintained home offers stunning mountain views, a desirable floor plan and a lifestyle that blends privacy, convenience, and natural beauty."
85085,single_family,2006.0,765088.0,754904.0,0.9867,3210.0,235.17,2.0,4.0,3.0,3.0,3.0,3.0,"The owner's suite includes a private balcony for serene views and gorgeous bathroom remodel. Recent upgrades include renovated bathrooms, newer AC, and a backyard oasis featuring a built-in trampoline."
85629,single_family,2025.0,559942.0,548928.0,0.9803,2910.0,188.64,1.0,4.0,3.0,3.0,3.0,3.0,Meritage Palo Verde is a private gated neighborhood with sweeping mountain and cityscape views. The home offers 4 bedrooms and 3 full bathrooms in a thoughtfully designed split-bedroom layout.
85209,single_family,1985.0,454986.0,446066.0,0.9804,1930.0,231.12,1.0,2.0,2.0,2.0,2.0,2.0,"Sunland Village East, Arizona, is a highly sought-after 55+ community. Offering over 1,900 sq ft, the spacious layout blends style and functionality. The kitchen features updated cabinetry, granite countertops, a pantry, and a breakfast bar."
85142,single_family,2016.0,794908.0,800063.0,1.0065,2880.0,277.8,1.0,3.0,4.0,4.0,4.0,3.0,"Fulton home w/3 beds, 4 baths, office, greatroom, amazing backyard w/pool, in ground spa and no neighbors behind. Everything is so well laid out in this home and with the view to the beautiful pool you feel relaxed from the moment you walk in."
85392,single_family,1997.0,439842.0,419921.0,0.9547,2000.0,209.96,1.0,3.0,2.0,2.0,2.0,2.0,"Desirable Garden Lakes community of Avondale. Located near shopping, Costco, dining, city parks & 101 and 10 freeway access."
85308,single_family,1978.0,457588.0,439923.0,0.9614,1780.0,247.15,1.0,4.0,2.0,2.0,2.0,2.0,"Great 4 bedroom 2 bathroom home. Great well maintained home. Great backyard with a large diving pool, expansive covered patio, and built in BBQ. New appliances and great open kitchen."
85020,single_family,1976.0,1449932.0,1449906.0,1.0,2940.0,493.17,1.0,4.0,4.0,3.0,3.0,2.0,
85212,single_family,1999.0,575090.0,579904.0,1.0084,2490.0,232.89,2.0,5.0,3.0,3.0,3.0,3.0,"The backyard is designed for both fun and relaxation, featuring a sparkling fenced play pool, ample decking, an in-ground trampoline, low-maintenance turf, and a covered patio ideal for morning coffee or evening gatherings."
86401,single_family,1974.0,229726.0,229911.0,1.0008,1780.0,129.16,,3.0,2.0,2.0,2.0,2.0,"The yard boasts a 6-foot privacy wall in the back and has a great view of 4th of July fireworks from the front. The pool feature a salt water pump, only 2 years old!"
85650,single_family,1990.0,330090.0,329940.0,0.9995,1700.0,194.08,1.0,3.0,2.0,2.0,2.0,2.0,This beautiful 3 bedroom 2 bath home offers the most scenic views of the surrounding Huachuca and Mule mountain ranges.
85259,single_family,1994.0,1090057.0,1090052.0,1.0,2150.0,507.0,1.0,3.0,2.0,2.0,2.0,2.0,"The well-appointed Edmunds home features 3 bedrooms, 2 baths, 2-car garage & split floor plan. The meticulously maintained property shows true pride of ownership."
85306,single_family,1972.0,825069.0,789095.0,0.9564,2160.0,365.32,1.0,5.0,4.0,3.0,3.0,6.0,"The city is just 2 blocks away from a city park with tennis courts, racquet ball, basketball court, dog park and lots of room for just about anything else."
85741,single_family,2000.0,459937.0,454671.0,0.9886,2590.0,175.55,2.0,4.0,3.0,2.0,2.0,3.0,"The heart-of-the-home has to be the kitchen, offering a bright, open, and spacious room to cook, gather, and host with ease. Upstairs, you'll love the oversized loft, perfect as a cozy secondary living space, game room or hangout spot for everyone."
